claim_id,customer_id,policy_type,claim_type,claim_date,claim_amount,deductible,payout_amount,claim_status,processing_days,adjuster_id,province,claim_frequency_90d,amount_vs_avg_ratio,weekend_filing,late_reporting_days,documentation_score,witness_present,police_report_filed,previous_claims_count,policy_age_days
CLM0009396,CUS001046,Home,Fire,2025-05-26,34479.26,1500,32979.26,Approved,21,ADJ004,QC,0,1.2750689825841264,0,0,99,0,0,2,35
CLM0009397,CUS002013,Home,Theft,2025-02-27,1569.86,1500,69.86,Approved,81,ADJ004,BC,0,1.2028784130343069,0,4,80,0,1,0,4394
CLM0009398,CUS000211,Home,Water Damage,2024-07-04,5031.27,1500,3531.27,Approved,7,ADJ031,ON,0,1.255291821473433,0,2,78,1,1,3,2471
CLM0009399,CUS003290,Auto,Vandalism,2024-10-23,529.31,250,279.31,Approved,33,ADJ047,QC,1,1.020587575543738,0,1,83,0,1,1,4341
CLM0009400,CUS000558,Home,Theft,2025-10-15,5069.4,2000,3069.4,Approved,32,ADJ020,ON,1,1.199932265647396,0,1,82,1,1,0,3567
CLM0009401,CUS004417,Auto,Theft,2024-06-07,9462.56,1000,8462.56,Denied,48,ADJ036,ON,2,0.713978810394963,0,2,92,1,1,2,846
CLM0009402,CUS004758,Home,Weather,2024-12-04,20951.84,1500,19451.84,Denied,76,ADJ023,QC,3,2.1921760435580593,0,9,52,0,0,4,3666
CLM0009403,CUS000315,Auto,Collision,2025-02-13,5973.06,750,5223.06,Approved,23,ADJ026,ON,1,1.2380763279014695,0,1,87,1,0,1,2143
CLM0009404,CUS003411,Auto,Comprehensive,2024-11-25,3141.48,500,2641.48,Closed,24,ADJ043,PE,0,1.1074536483655446,1,1,94,1,0,3,2875
CLM0009405,CUS004326,Auto,Comprehensive,2025-08-04,537.23,750,0.0,Denied,14,ADJ026,QC,0,1.224018718759907,0,3,81,1,1,1,2937
CLM0009406,CUS003853,Auto,Comprehensive,2025-09-09,5778.99,750,5028.99,Approved,10,ADJ027,QC,0,1.0824375000641395,1,1,99,1,1,2,3457
CLM0009407,CUS003211,Home,Fire,2025-12-24,20665.03,1500,19165.03,Approved,7,ADJ041,PE,1,1.0696528921450354,0,3,83,0,1,1,438
CLM0009408,CUS003845,Auto,Comprehensive,2025-06-22,1071.39,1000,71.39,Approved,13,ADJ028,ON,2,1.2879475250569992,0,1,96,1,0,2,1432
CLM0009409,CUS003389,Home,Theft,2024-02-20,3272.58,1500,1772.58,Approved,12,ADJ002,ON,0,0.8772466158735277,0,4,87,1,1,1,816
CLM0009410,CUS001572,Auto,Liability,2024-01-27,14083.46,750,13333.46,Approved,24,ADJ048,QC,2,0.7874068026899599,1,1,99,0,0,3,-287
CLM0009411,CUS002085,Auto,Liability,2025-04-22,3475.6,750,2725.6,Closed,18,ADJ010,ON,1,0.8931329719574267,0,3,83,0,1,1,4295
CLM0009412,CUS002859,Auto,Theft,2024-04-23,29529.76,500,29029.76,Under Review,40,ADJ009,AB,2,2.036280470359661,1,8,50,0,0,5,239
CLM0009413,CUS002689,Auto,Comprehensive,2025-05-05,1755.86,750,1005.86,Approved,25,ADJ010,ON,2,0.8433732241721721,1,0,92,1,0,0,942
CLM0009414,CUS003421,Auto,Comprehensive,2024-06-13,1062.87,1000,62.87,Denied,53,ADJ002,ON,0,0.9749937664271723,0,3,80,1,0,0,1294
CLM0009415,CUS000930,Auto,Comprehensive,2025-08-22,1662.98,1000,662.98,Approved,14,ADJ016,ON,1,1.2104504362091668,0,4,96,0,1,0,3724
CLM0009416,CUS000469,Auto,Theft,2024-07-11,35959.57,750,35209.57,Approved,36,ADJ017,QC,0,1.0864859569865586,0,3,88,1,1,0,4530
CLM0009417,CUS001892,Auto,Comprehensive,2025-04-25,1091.88,500,591.88,Approved,12,ADJ044,QC,0,1.1206669226881534,1,4,91,1,1,1,2162
CLM0009418,CUS000397,Auto,Comprehensive,2024-05-13,13486.55,1000,12486.55,Approved,10,ADJ033,ON,0,0.931576739504084,1,3,89,0,1,3,4793
CLM0009419,CUS002791,Auto,Liability,2025-08-03,1009.99,500,509.99,Approved,6,ADJ040,ON,0,0.9819296333903054,0,2,82,1,1,0,239
CLM0009420,CUS002648,Auto,Collision,2024-12-07,1594.43,250,1344.43,Approved,7,ADJ038,ON,1,1.2935585564705903,0,1,99,1,0,1,1337
CLM0009421,CUS001384,Auto,Liability,2025-08-07,55993.3,750,55243.3,Closed,19,ADJ029,ON,0,0.7519737723676154,0,2,98,1,0,0,1705
CLM0009422,CUS000120,Home,Water Damage,2025-12-15,9237.28,2000,7237.28,Under Review,3,ADJ048,ON,0,0.8978936908474837,0,0,89,0,1,0,4564
CLM0009423,CUS001376,Auto,Comprehensive,2024-09-02,382.19,750,0.0,Approved,5,ADJ047,ON,0,1.0536123706411784,1,1,83,1,1,0,331
CLM0009424,CUS001791,Auto,Collision,2024-07-02,14029.85,1000,13029.85,Approved,9,ADJ037,MB,1,1.074916502376771,0,0,75,0,0,1,2388
CLM0009425,CUS002866,Home,Water Damage,2025-12-26,1975.87,1500,475.87,Approved,23,ADJ034,ON,2,0.8117186845577548,1,1,94,1,0,0,3579
CLM0009426,CUS001798,Auto,Collision,2025-02-01,4638.02,750,3888.02,Approved,6,ADJ020,QC,2,0.8766932597377757,0,4,77,0,1,0,546
CLM0009427,CUS000985,Home,Fire,2025-08-22,162815.81,1500,161315.81,Under Review,43,ADJ005,QC,2,1.0956483651867202,0,1,92,1,0,1,278
CLM0009428,CUS000229,Home,Water Damage,2025-09-17,2090.54,1500,590.54,Approved,7,ADJ013,MB,0,1.0609386826109761,0,2,96,0,1,1,452
CLM0009429,CUS002069,Home,Water Damage,2025-03-10,21044.47,1500,19544.47,Approved,29,ADJ004,QC,1,1.2443537249420729,0,2,89,1,1,2,3411
CLM0009430,CUS004067,Auto,Collision,2024-12-15,649.25,1000,0.0,Approved,13,ADJ011,NS,1,1.2687147189855597,0,3,91,1,1,1,4345
CLM0009431,CUS004033,Auto,Comprehensive,2025-09-01,1837.5,750,1087.5,Approved,14,ADJ027,ON,2,0.8277294509697037,0,3,90,1,1,1,802
CLM0009432,CUS002868,Home,Theft,2024-02-10,5520.06,2000,3520.06,Approved,14,ADJ024,QC,1,1.2508156994410986,0,3,89,1,1,1,-501
CLM0009433,CUS003633,Auto,Comprehensive,2025-09-12,1481.77,500,981.77,Approved,24,ADJ036,ON,2,1.005931471013205,0,3,76,1,1,2,1994
CLM0009434,CUS001559,Home,Fire,2025-04-07,73689.92,2000,71689.92,Approved,4,ADJ014,ON,0,0.9194156064264559,1,4,99,1,1,0,4506
CLM0009435,CUS003878,Auto,Liability,2025-09-05,5640.2,750,4890.2,Approved,16,ADJ041,QC,0,1.1847613780923236,0,2,88,1,1,1,1653
CLM0009436,CUS000448,Home,Weather,2024-12-01,19524.53,2000,17524.53,Approved,13,ADJ005,QC,2,1.0765042859701404,1,2,86,1,0,2,2129
CLM0009437,CUS001578,Home,Theft,2025-02-15,1394.22,2000,0.0,Denied,51,ADJ043,BC,0,1.048179838364992,0,0,87,1,1,1,1981
CLM0009438,CUS001177,Auto,Collision,2025-05-07,11910.01,1000,10910.01,Approved,10,ADJ025,QC,0,0.9702597508009724,0,2,76,1,0,0,1791
CLM0009439,CUS000593,Home,Fire,2025-08-20,90495.66,1500,88995.66,Approved,21,ADJ028,AB,0,1.071556113564166,1,4,77,1,0,1,5214
CLM0009440,CUS003691,Auto,Comprehensive,2024-01-30,8756.57,500,8256.57,Approved,12,ADJ024,BC,1,0.9726719453184378,1,0,86,0,1,0,88
CLM0009441,CUS000877,Home,Weather,2024-12-09,13909.66,2000,11909.66,Approved,75,ADJ045,ON,0,0.7763984107256292,1,2,87,0,0,2,1352
CLM0009442,CUS000320,Auto,Vandalism,2025-11-11,1196.59,1000,196.59,Under Review,33,ADJ004,ON,1,0.786593097740981,1,3,92,1,1,1,4817
CLM0009443,CUS000387,Home,Liability,2024-12-07,2032.15,2000,32.15,Closed,4,ADJ010,ON,0,1.1933173991984,0,0,78,1,0,1,306
CLM0009444,CUS002820,Auto,Liability,2024-12-11,8314.3,500,7814.3,Approved,12,ADJ007,BC,1,0.9794462573751629,0,3,98,1,1,0,1764
CLM0009445,CUS003230,Auto,Vandalism,2025-12-28,726.61,750,0.0,Under Review,15,ADJ004,AB,0,0.7770445893700961,0,4,94,1,1,0,2727
CLM0009446,CUS002658,Auto,Comprehensive,2024-12-26,6466.2,750,5716.2,Approved,26,ADJ040,AB,0,1.0848593160148268,0,0,89,1,0,3,2728
CLM0009447,CUS000691,Auto,Theft,2025-05-15,17235.28,1000,16235.28,Approved,38,ADJ040,BC,1,0.8744007511514895,0,0,92,1,1,1,4072
CLM0009448,CUS002108,Home,Weather,2024-08-26,3286.57,1000,2286.57,Approved,16,ADJ007,QC,0,0.7360961575347008,0,0,88,1,1,3,4588
CLM0009449,CUS004505,Auto,Vandalism,2024-11-25,275.72,500,0.0,Approved,11,ADJ032,QC,1,0.94614684092996,0,3,94,1,1,0,-72
CLM0009450,CUS001644,Auto,Comprehensive,2025-05-09,1708.11,750,958.11,Approved,6,ADJ033,AB,0,1.217610808890817,0,4,81,1,0,1,177
CLM0009451,CUS000292,Auto,Collision,2025-11-23,927.72,500,427.72,Denied,25,ADJ006,ON,0,1.2138910876325513,0,4,80,0,1,0,208
CLM0009452,CUS000196,Auto,Collision,2024-10-31,473.93,750,0.0,Approved,12,ADJ048,BC,1,1.2622319665009205,0,3,98,1,1,0,771
CLM0009453,CUS003695,Auto,Liability,2024-02-20,3968.6,500,3468.6,Closed,22,ADJ030,QC,0,1.0403538886026362,0,1,84,1,1,3,3827
CLM0009454,CUS000425,Home,Liability,2024-05-17,3153.5,1500,1653.5,Approved,10,ADJ015,QC,0,1.145956209140978,0,4,81,1,1,3,977
CLM0009455,CUS001925,Auto,Theft,2024-03-24,13980.65,250,13730.65,Approved,27,ADJ014,QC,2,1.1879815976075707,0,1,77,1,0,0,4695
CLM0009456,CUS002802,Home,Theft,2025-02-19,1041.62,2000,0.0,Approved,11,ADJ029,QC,0,1.2504237693275218,0,3,82,1,1,3,2869
CLM0009457,CUS000689,Auto,Liability,2024-12-31,7987.38,1000,6987.38,Approved,65,ADJ003,QC,1,1.9243323575725966,1,9,71,0,1,7,1970
CLM0009458,CUS000842,Auto,Liability,2024-09-01,34200.5,250,33950.5,Approved,3,ADJ007,BC,0,1.1531648920155564,1,0,94,0,1,0,4689
CLM0009459,CUS000917,Auto,Theft,2025-12-07,59721.94,750,58971.94,Denied,65,ADJ043,AB,1,2.761145053231003,1,13,64,1,0,6,5320
CLM0009460,CUS003148,Home,Weather,2025-12-29,7430.18,1000,6430.18,Approved,5,ADJ008,BC,0,1.143407901907324,0,4,98,1,1,0,2379
CLM0009461,CUS003803,Auto,Comprehensive,2024-10-12,1773.45,1000,773.45,Closed,5,ADJ022,ON,0,1.289141142079671,1,2,79,0,1,1,3154
CLM0009462,CUS003464,Auto,Comprehensive,2024-12-11,4253.37,1000,3253.37,Closed,26,ADJ013,ON,1,1.2670602747826676,0,4,76,1,0,0,2186
CLM0009463,CUS001000,Auto,Theft,2024-02-18,16768.33,750,16018.33,Under Review,40,ADJ032,AB,0,1.2569080624071383,1,2,83,1,0,0,3574
CLM0009464,CUS004515,Auto,Collision,2024-02-07,10254.5,750,9504.5,Under Review,7,ADJ046,AB,2,1.1442987036117374,1,3,85,0,1,1,2472
CLM0009465,CUS003406,Auto,Collision,2024-09-15,16256.37,1000,15256.37,Under Review,8,ADJ005,NL,1,0.9127930106803833,1,4,77,1,1,3,-243
CLM0009466,CUS003404,Auto,Collision,2025-12-27,5998.8,500,5498.8,Approved,37,ADJ034,BC,0,0.761063708180978,1,3,83,1,0,3,661
CLM0009467,CUS002284,Auto,Comprehensive,2025-02-06,794.38,750,44.38,Approved,4,ADJ046,QC,0,0.7916595016820854,1,4,79,1,1,3,1100
CLM0009468,CUS002963,Auto,Collision,2024-12-07,12898.22,1000,11898.22,Approved,8,ADJ036,BC,2,0.8955894386851139,1,4,81,1,1,3,1048
CLM0009469,CUS001743,Auto,Liability,2025-08-01,5507.59,750,4757.59,Approved,23,ADJ028,ON,1,0.8556414614654312,0,3,90,1,1,1,528
CLM0009470,CUS002447,Auto,Comprehensive,2024-08-21,897.7,750,147.7,Approved,14,ADJ025,BC,2,1.098628345410945,0,1,89,0,1,0,-234
CLM0009471,CUS004968,Auto,Comprehensive,2025-11-13,2156.17,500,1656.17,Approved,24,ADJ008,MB,0,0.9858222051628107,1,4,78,0,1,2,4148
CLM0009472,CUS002441,Auto,Liability,2024-11-11,33168.27,750,32418.27,Approved,7,ADJ029,ON,1,0.9696370109880146,0,1,81,1,0,1,4015
CLM0009473,CUS001913,Home,Weather,2024-04-08,1719.78,2000,0.0,Closed,7,ADJ014,AB,1,0.7336709477822916,0,4,76,1,1,3,622
CLM0009474,CUS000911,Auto,Theft,2025-12-16,11834.95,1000,10834.95,Approved,39,ADJ042,BC,1,0.9258733260863059,1,3,99,1,0,1,1276
CLM0009475,CUS003855,Auto,Theft,2024-05-12,25777.32,500,25277.32,Closed,15,ADJ048,ON,0,1.2730188274406729,0,2,91,1,1,0,2284
CLM0009476,CUS004627,Auto,Collision,2025-02-02,2201.39,750,1451.39,Under Review,38,ADJ012,ON,0,0.9368933877439917,1,1,98,0,1,1,5046
CLM0009477,CUS001927,Home,Theft,2024-06-23,3695.62,2000,1695.62,Approved,22,ADJ043,ON,0,2.142311605610425,0,11,50,1,1,6,1639
CLM0009478,CUS001220,Home,Water Damage,2024-07-29,1537.43,1000,537.43,Approved,29,ADJ046,BC,1,0.7689599598677679,0,2,79,1,1,1,-280
CLM0009479,CUS003022,Auto,Comprehensive,2025-04-15,4789.7,750,4039.7,Approved,10,ADJ006,ON,1,0.8957592901340425,0,1,93,1,0,2,1272
CLM0009480,CUS003430,Home,Theft,2024-06-19,4678.45,500,4178.45,Denied,4,ADJ025,ON,0,1.160714133589571,1,4,81,1,1,3,-11
CLM0009481,CUS004855,Home,Theft,2024-06-23,2153.76,2000,153.76,Approved,17,ADJ025,ON,1,1.2315443956913894,0,3,75,0,0,0,-208
CLM0009482,CUS002656,Home,Water Damage,2024-09-02,4322.34,2000,2322.34,Approved,3,ADJ004,QC,1,0.798505193578456,0,4,99,0,1,0,2623
CLM0009483,CUS000356,Auto,Comprehensive,2024-03-18,2019.04,1000,1019.04,Under Review,9,ADJ050,QC,2,1.2323699668335715,0,2,84,1,1,0,-575
CLM0009484,CUS001660,Auto,Collision,2025-10-03,8350.48,500,7850.48,Under Review,6,ADJ032,MB,1,0.7704684550331096,1,3,93,1,1,0,2056
CLM0009485,CUS002216,Auto,Collision,2025-02-15,3617.7,750,2867.7,Approved,5,ADJ006,NB,0,1.2096900541901188,0,2,84,1,0,1,476
CLM0009486,CUS002361,Auto,Collision,2025-06-08,2102.23,500,1602.23,Denied,24,ADJ031,QC,1,1.1687463089291827,0,4,79,1,0,0,3021
CLM0009487,CUS004941,Auto,Collision,2024-02-03,3585.55,1000,2585.55,Approved,39,ADJ047,ON,1,0.9561152704616416,1,3,97,1,1,0,4572
CLM0009488,CUS001078,Auto,Comprehensive,2025-06-20,2468.75,1000,1468.75,Approved,34,ADJ048,ON,0,1.0511097949848023,0,2,96,0,1,0,3426
CLM0009489,CUS001699,Home,Weather,2025-01-28,9828.1,1000,8828.1,Approved,14,ADJ028,ON,1,0.8291869008587367,0,1,88,1,1,3,4323
CLM0009490,CUS003453,Auto,Liability,2024-12-17,59718.67,500,59218.67,Approved,10,ADJ047,BC,2,0.8896559764667651,0,3,90,0,0,2,2418
CLM0009491,CUS001607,Home,Theft,2025-12-09,1405.14,2000,0.0,Approved,19,ADJ040,ON,0,1.0462080353110292,1,2,93,1,1,0,3377
CLM0009492,CUS000135,Auto,Liability,2025-03-26,15278.64,750,14528.64,Approved,34,ADJ033,QC,0,1.0120401026711958,0,0,99,0,1,0,3562
CLM0009493,CUS003886,Home,Liability,2025-04-10,8854.17,500,8354.17,Denied,65,ADJ025,BC,2,0.7620981092371324,0,3,98,0,0,2,1929
CLM0009494,CUS000012,Auto,Collision,2025-12-06,3470.9,750,2720.9,Denied,3,ADJ022,QC,0,0.8994415101236966,1,1,80,1,1,1,693
CLM0009495,CUS001667,Auto,Collision,2025-12-02,14143.52,1000,13143.52,Approved,16,ADJ005,NL,0,1.193392549524245,0,4,84,0,1,2,2874
CLM0009496,CUS004791,Auto,Collision,2025-07-24,2720.82,500,2220.82,Approved,15,ADJ015,ON,0,1.20448936611569,0,2,75,1,1,2,2487
CLM0009497,CUS001800,Home,Water Damage,2025-01-20,3511.96,1500,2011.96,Approved,35,ADJ006,NB,2,1.1488454562949175,0,0,99,1,1,1,4599
CLM0009498,CUS000088,Home,Theft,2024-06-16,2349.99,1000,1349.99,Closed,3,ADJ019,ON,0,0.873029686418933,0,1,99,1,0,0,3298
CLM0009499,CUS004443,Home,Weather,2025-06-22,3177.79,1500,1677.79,Approved,11,ADJ041,ON,1,0.7218888311746553,0,3,92,1,1,0,150
CLM0009500,CUS004667,Home,Theft,2024-05-19,9491.27,2000,7491.27,Under Review,9,ADJ034,AB,0,1.0021954254682917,0,4,99,0,1,0,1161
CLM0009501,CUS004740,Auto,Vandalism,2024-11-14,367.85,1000,0.0,Approved,3,ADJ001,ON,1,1.2006704694581143,0,1,79,0,0,0,482
CLM0009502,CUS001862,Home,Vandalism,2024-05-27,1629.32,1000,629.32,Approved,7,ADJ016,ON,0,0.8167351702713145,0,0,77,1,1,0,-77
CLM0009503,CUS004839,Auto,Comprehensive,2025-02-16,855.12,750,105.12,Closed,24,ADJ038,QC,0,0.9394006059386775,1,1,79,1,1,0,2395
CLM0009504,CUS000166,Home,Theft,2026-01-04,3865.75,1500,2365.75,Approved,8,ADJ017,AB,1,1.1272434778556022,1,4,82,0,0,1,2963
CLM0009505,CUS002780,Auto,Collision,2024-11-30,981.35,500,481.35,Approved,3,ADJ023,PE,0,1.2352342123200462,0,0,90,0,1,1,1917
CLM0009506,CUS002595,Home,Liability,2025-12-20,16262.3,1500,14762.3,Approved,23,ADJ025,QC,1,0.8499553875606014,1,3,94,1,1,1,183
CLM0009507,CUS003010,Home,Water Damage,2025-06-15,7826.31,1000,6826.31,Approved,7,ADJ013,BC,1,1.2072704467225264,0,3,77,1,0,1,3672
CLM0009508,CUS000440,Home,Water Damage,2025-01-17,4928.42,1500,3428.42,Approved,9,ADJ022,BC,1,1.0757113239220049,0,0,94,0,0,0,2688
CLM0009509,CUS001660,Auto,Collision,2024-03-16,3164.24,500,2664.24,Approved,34,ADJ023,MB,0,1.1852744841118552,0,2,80,1,0,2,1490
CLM0009510,CUS000522,Auto,Collision,2024-12-28,2890.98,500,2390.98,Approved,24,ADJ040,ON,0,0.8225720174086782,0,2,96,1,1,0,1775
CLM0009511,CUS003793,Auto,Comprehensive,2024-02-11,22628.78,500,22128.78,Approved,7,ADJ041,QC,2,2.408110460492188,0,14,52,1,1,2,4708
CLM0009512,CUS004219,Auto,Liability,2024-11-16,3956.04,750,3206.04,Approved,10,ADJ039,ON,0,1.2647211966619036,1,0,88,1,0,1,202
CLM0009513,CUS002249,Auto,Collision,2025-01-16,12713.96,1000,11713.96,Approved,6,ADJ045,NS,1,0.7737839205995195,1,4,92,1,1,1,5121
CLM0009514,CUS004349,Auto,Collision,2025-06-19,7593.71,500,7093.71,Approved,7,ADJ034,ON,2,1.0558794117963324,0,0,78,1,0,1,1367
CLM0009515,CUS004514,Auto,Liability,2026-01-05,15108.34,750,14358.34,Denied,3,ADJ010,QC,2,0.7777828991528565,0,4,94,1,1,1,5203
CLM0009516,CUS000839,Home,Weather,2024-12-11,19470.52,1000,18470.52,Denied,8,ADJ030,AB,0,0.7855710343626028,0,1,93,1,1,1,3026
CLM0009517,CUS000806,Auto,Comprehensive,2024-06-17,3322.15,750,2572.15,Approved,11,ADJ020,QC,0,1.0196637771586015,0,3,83,1,1,1,2741
CLM0009518,CUS002842,Auto,Comprehensive,2025-05-19,8819.87,1000,7819.87,Approved,11,ADJ028,ON,0,0.795187299834488,0,0,98,1,1,0,3256
CLM0009519,CUS002857,Auto,Comprehensive,2024-06-16,1430.24,500,930.24,Approved,4,ADJ046,NS,1,0.7370688953953933,0,0,83,1,0,0,2121
CLM0009520,CUS002835,Auto,Liability,2025-10-21,30560.08,1000,29560.08,Denied,8,ADJ019,QC,0,0.7681695095989138,0,4,81,1,1,0,3950
CLM0009521,CUS002489,Auto,Collision,2025-09-07,12574.13,250,12324.13,Approved,14,ADJ010,AB,1,1.0720528366335038,1,4,81,1,1,0,3984
CLM0009522,CUS001253,Home,Water Damage,2024-08-16,24644.47,500,24144.47,Approved,16,ADJ025,MB,0,0.868814502963709,0,1,78,0,1,0,1851
CLM0009523,CUS002138,Home,Vandalism,2025-06-14,675.71,1500,0.0,Approved,5,ADJ014,ON,1,1.2878778297500515,1,0,81,1,0,1,1223
CLM0009524,CUS001067,Auto,Liability,2024-03-03,24408.97,1000,23408.97,Approved,13,ADJ031,ON,1,0.9926232896267373,1,1,87,1,1,1,3177
CLM0009525,CUS000041,Auto,Collision,2025-07-02,2232.97,250,1982.97,Approved,7,ADJ039,ON,0,1.205618404576577,0,0,85,0,1,0,1710
CLM0009526,CUS004587,Home,Fire,2025-08-05,61177.54,500,60677.54,Approved,14,ADJ029,ON,0,1.2230769858768076,0,0,98,0,0,1,823
CLM0009527,CUS003055,Home,Fire,2024-05-04,9644.39,1500,8144.39,Approved,6,ADJ041,ON,0,0.9414198519506172,0,0,98,1,1,2,1380
CLM0009528,CUS004830,Auto,Collision,2025-05-16,8149.88,1000,7149.88,Approved,65,ADJ002,MB,0,1.0610083956210914,0,1,89,1,0,1,1659
CLM0009529,CUS000715,Auto,Liability,2025-10-20,4824.25,1000,3824.25,Closed,23,ADJ010,SK,0,1.0294899904614856,1,2,98,1,1,2,4667
CLM0009530,CUS000321,Auto,Collision,2024-01-17,1685.97,1000,685.97,Approved,5,ADJ030,ON,1,1.2973224085521036,0,3,84,1,1,1,4473
CLM0009531,CUS000040,Auto,Collision,2025-12-28,16716.31,1000,15716.31,Approved,15,ADJ001,ON,0,0.7983894376322834,1,2,93,0,1,0,1843
CLM0009532,CUS004193,Auto,Collision,2025-05-23,3003.16,1000,2003.16,Approved,28,ADJ020,AB,0,1.2441653367326873,1,3,88,1,1,1,1017
CLM0009533,CUS000553,Auto,Comprehensive,2025-11-20,2350.66,500,1850.66,Approved,4,ADJ015,MB,1,0.8987472575057746,0,4,91,1,1,1,4576
CLM0009534,CUS002038,Home,Water Damage,2025-08-26,11043.9,1500,9543.9,Approved,11,ADJ010,ON,0,0.8006893618345763,0,4,78,1,1,0,2514
CLM0009535,CUS001584,Auto,Collision,2024-07-24,21665.85,750,20915.85,Closed,4,ADJ042,ON,1,0.917824570523255,0,2,91,1,1,2,571
CLM0009536,CUS004101,Home,Liability,2024-12-10,38919.17,1500,37419.17,Under Review,51,ADJ024,ON,0,0.7324508421009043,1,4,97,0,0,1,1174
CLM0009537,CUS003975,Auto,Collision,2024-08-23,6674.21,750,5924.21,Closed,10,ADJ016,AB,0,1.2311129699395051,1,0,89,0,0,1,3616
CLM0009538,CUS000728,Home,Theft,2025-09-23,2348.49,2000,348.49,Denied,7,ADJ003,BC,0,1.0878692775913401,1,2,77,1,0,0,2532
CLM0009539,CUS000459,Home,Water Damage,2024-09-30,7509.6,1500,6009.6,Approved,13,ADJ025,BC,1,0.7633856070722209,0,2,75,1,0,1,4528
CLM0009540,CUS002775,Auto,Collision,2025-02-07,3169.07,250,2919.07,Denied,20,ADJ011,BC,0,0.9861990068726487,1,4,85,1,1,0,4603
CLM0009541,CUS003446,Home,Water Damage,2025-01-12,4632.22,1000,3632.22,Closed,18,ADJ010,ON,0,0.9765701235124272,0,3,89,1,1,0,3983
CLM0009542,CUS000933,Auto,Collision,2025-03-05,5690.05,1000,4690.05,Approved,3,ADJ006,ON,2,1.026560484955006,0,2,96,1,0,2,3107
CLM0009543,CUS002698,Home,Fire,2025-12-08,10203.69,1000,9203.69,Approved,22,ADJ030,QC,0,1.0026790372600016,1,1,76,0,0,1,1124
CLM0009544,CUS001188,Auto,Comprehensive,2025-10-18,2239.35,500,1739.35,Approved,25,ADJ019,QC,0,1.1156453429691955,1,4,75,1,1,2,2184
CLM0009545,CUS003584,Auto,Comprehensive,2025-04-14,1784.98,500,1284.98,Approved,13,ADJ027,ON,0,0.8949441920201746,0,1,99,1,1,1,2580
CLM0009546,CUS004697,Auto,Liability,2024-06-10,2913.24,500,2413.24,Approved,38,ADJ036,QC,0,0.8749652912123648,0,4,77,1,1,0,4298
CLM0009547,CUS004073,Auto,Vandalism,2025-07-11,416.19,750,0.0,Approved,27,ADJ009,BC,0,0.8678147148777151,0,0,87,0,0,1,3040
CLM0009548,CUS004096,Home,Water Damage,2024-04-06,2370.05,1000,1370.05,Approved,20,ADJ040,QC,1,1.2625488699326688,0,0,86,1,0,0,3301
CLM0009549,CUS000903,Auto,Comprehensive,2024-10-26,1171.15,750,421.15,Approved,38,ADJ035,MB,1,1.1203570434690993,0,0,96,0,1,0,1471
CLM0009550,CUS004479,Auto,Comprehensive,2024-02-27,1550.7,500,1050.7,Denied,4,ADJ048,QC,0,1.1412280416153222,0,4,78,1,1,2,2896
CLM0009551,CUS002881,Auto,Liability,2024-08-06,13448.65,1000,12448.65,Approved,78,ADJ012,NB,1,0.928577763968415,1,4,77,1,1,1,133
CLM0009552,CUS003859,Home,Weather,2024-02-15,3579.78,1500,2079.78,Denied,25,ADJ008,ON,0,0.9566646366283905,0,1,82,1,0,0,3392
CLM0009553,CUS004674,Home,Theft,2024-11-08,1773.87,1000,773.87,Approved,29,ADJ026,QC,0,0.9744641529582078,1,1,94,0,0,3,-85
CLM0009554,CUS002133,Auto,Theft,2024-03-18,19829.16,500,19329.16,Approved,15,ADJ004,QC,1,0.9202331741007291,0,3,99,1,0,1,3059
CLM0009555,CUS004422,Auto,Collision,2024-08-16,5160.93,1000,4160.93,Approved,9,ADJ002,AB,1,1.5578526060627618,0,8,61,1,0,5,3210
CLM0009556,CUS002779,Home,Liability,2025-03-21,5527.69,2000,3527.69,Approved,15,ADJ020,MB,0,0.7760624909230869,0,3,99,0,1,0,1653
CLM0009557,CUS000947,Home,Water Damage,2025-05-19,1525.33,1000,525.33,Approved,39,ADJ008,QC,0,1.1912983327483215,1,2,98,1,1,1,4878
CLM0009558,CUS000716,Auto,Comprehensive,2025-02-13,9410.79,750,8660.79,Approved,10,ADJ036,NL,1,1.0650044942136976,1,3,75,1,0,1,487
CLM0009559,CUS001221,Home,Theft,2025-03-16,7639.57,1000,6639.57,Approved,26,ADJ009,QC,1,1.2007477824860553,1,1,99,1,0,1,1587
CLM0009560,CUS001841,Auto,Liability,2025-03-22,16084.54,1000,15084.54,Approved,58,ADJ012,ON,1,1.2445941995269407,1,2,96,1,0,2,2964
CLM0009561,CUS003681,Auto,Comprehensive,2024-01-30,1431.74,750,681.74,Approved,16,ADJ037,QC,0,1.0939788588395771,0,0,91,0,0,0,4171
CLM0009562,CUS004840,Home,Theft,2024-10-13,8288.54,500,7788.54,Approved,12,ADJ036,MB,0,0.7026302395569753,0,0,76,1,1,0,4151
CLM0009563,CUS003809,Auto,Collision,2024-03-21,10799.03,1000,9799.03,Approved,7,ADJ048,ON,0,0.9008921579242534,0,2,97,1,1,1,3585
CLM0009564,CUS000441,Auto,Collision,2024-09-27,7472.21,1000,6472.21,Approved,81,ADJ011,ON,0,0.7958034484907492,0,3,84,0,0,2,-138
CLM0009565,CUS004992,Auto,Comprehensive,2024-08-11,724.63,1000,0.0,Under Review,21,ADJ041,ON,0,1.0155553440809428,0,0,76,1,1,1,2080
